Transaction ID,Date,Month Year,Account Number,Transaction Type,Amount,Source System,Reconciliation Status,Discrepancy Reason,Currency,Branch Code,Processed By,Approval Status,Comments,Transaction Mode,Last Modified
TXN011770,3/23/2024,Mar 2024,ACC000432,Deposit,-4616.03,Payroll,Adjusted,Missing,EUR,BRC004,User_49,Rejected,Needs review,ATM,3/23/2024
TXN011771,1/17/2024,Jan 2024,ACC000006,Deposit,9380.85,General Ledger,Matched,None,EUR,BRC011,User_39,Pending,Duplicate entry,Manual Entry,1/17/2024
TXN011772,2/22/2024,Feb 2024,ACC000021,Deposit,14164.91,ERP,Adjusted,Incorrect Amount,NGN,BRC020,User_8,Approved,Needs review,Manual Entry,2/22/2024
TXN011773,3/6/2024,Mar 2024,ACC000058,Payment,2415.64,CRM,Adjusted,Incorrect Amount,USD,BRC015,User_36,Approved,No Comments,ATM,3/6/2024
TXN011774,2/6/2024,Feb 2024,ACC000192,Withdrawal,5333.73,Payroll,Pending,Incorrect Amount,USD,BRC005,User_42,Rejected,No Comments,Online,2/6/2024
TXN011775,3/11/2024,Mar 2024,ACC000122,Invoice,5357.69,General Ledger,Adjusted,Missing,USD,BRC019,User_30,Pending,Needs review,Online,3/11/2024
TXN011776,2/7/2024,Feb 2024,ACC000032,Withdrawal,-2876.87,Bank,Mismatched,Incorrect Amount,GBP,BRC014,User_24,Pending,No Comments,Online,2/7/2024
TXN011777,2/2/2024,Feb 2024,ACC000314,Deposit,3261.23,CRM,Matched,None,USD,BRC017,User_26,Unknown,Duplicate entry,POS,2/2/2024
TXN011778,3/16/2024,Mar 2024,ACC000016,Withdrawal,14568.29,General Ledger,Pending,Missing,GBP,BRC013,User_47,Rejected,No Comments,ATM,3/16/2024
TXN011779,1/25/2024,Jan 2024,ACC000177,Payment,9061.49,General Ledger,Adjusted,Missing,GBP,BRC005,User_15,Pending,No Comments,Manual Entry,1/25/2024
TXN011780,2/19/2024,Feb 2024,ACC000098,Withdrawal,6661.6,CRM,Adjusted,Missing,NGN,BRC012,User_40,Approved,Needs review,Manual Entry,2/19/2024
TXN011781,3/6/2024,Mar 2024,ACC000030,Invoice,9125.64,Bank,Mismatched,None,USD,BRC018,User_9,Pending,Confirmed,Unknown,3/6/2024
TXN011782,1/30/2024,Jan 2024,ACC000112,Invoice,-4039.91,ERP,Mismatched,Duplicate,EUR,Unknown,User_44,Approved,Duplicate entry,Online,1/30/2024
TXN011783,1/15/2024,Jan 2024,ACC000153,Transfer,2528.14,General Ledger,Adjusted,Missing,USD,BRC006,User_46,Approved,No Comments,Wire Transfer,1/15/2024
TXN011784,2/23/2024,Feb 2024,ACC000237,Payment,4526.06,Unknown,Pending,None,NGN,BRC005,User_40,Rejected,Duplicate entry,ATM,2/23/2024
TXN011785,2/2/2024,Feb 2024,ACC000077,Withdrawal,4805.49,General Ledger,Mismatched,Incorrect Amount,NGN,BRC001,User_19,Approved,Confirmed,ATM,2/2/2024
TXN011786,3/25/2024,Mar 2024,ACC000456,Invoice,10441.69,General Ledger,Adjusted,Duplicate,NGN,BRC015,User_14,Approved,No Comments,POS,3/25/2024
TXN011787,1/3/2024,Jan 2024,ACC000437,Withdrawal,-3059.08,Unknown,Matched,None,CAD,BRC010,User_42,Approved,Incorrect amount,POS,1/3/2024
TXN011788,2/10/2024,Feb 2024,ACC000175,Withdrawal,-3075.75,Bank,Mismatched,Duplicate,EUR,BRC014,User_27,Approved,Needs review,Manual Entry,2/10/2024
TXN011789,1/16/2024,Jan 2024,ACC000270,Transfer,7406.7,CRM,Adjusted,Incorrect Amount,GBP,BRC017,User_40,Rejected,Urgent,Wire Transfer,
TXN011790,2/20/2024,Feb 2024,ACC000339,Invoice,2329.27,General Ledger,Mismatched,Incorrect Amount,NGN,BRC008,User_5,Approved,Confirmed,Wire Transfer,2/20/2024
TXN011791,3/17/2024,Mar 2024,ACC000456,Withdrawal,14611.79,General Ledger,Pending,Missing,GBP,BRC015,User_34,Pending,Urgent,POS,3/17/2024
TXN011792,1/27/2024,Jan 2024,ACC000131,Transfer,14827.6,ERP,Adjusted,Missing,USD,BRC008,User_40,Approved,Confirmed,POS,1/27/2024
TXN011793,1/30/2024,Jan 2024,ACC000499,Transfer,4953.36,General Ledger,Matched,None,GBP,BRC009,User_24,Pending,No Comments,Online,1/30/2024
TXN011794,3/25/2024,Mar 2024,ACC000157,Deposit,-2972.96,ERP,Matched,None,CAD,BRC005,User_24,Pending,Confirmed,Online,3/25/2024
TXN011795,1/16/2024,Jan 2024,ACC000423,Invoice,12828.31,Payroll,Mismatched,Missing,CAD,BRC013,User_9,Rejected,Needs review,Wire Transfer,1/16/2024
TXN011796,1/24/2024,Jan 2024,ACC000138,Deposit,12984.57,Bank,Adjusted,Incorrect Amount,GBP,BRC001,User_45,Rejected,Duplicate entry,POS,1/24/2024
TXN011797,1/31/2024,Jan 2024,ACC000230,Invoice,4720.88,CRM,Matched,None,CAD,BRC006,User_25,Approved,Confirmed,Wire Transfer,1/31/2024
TXN011798,2/3/2024,Feb 2024,ACC000315,Withdrawal,6479.84,Bank,Matched,None,EUR,BRC001,User_33,Approved,Urgent,ATM,
TXN011799,3/5/2024,Mar 2024,ACC000052,Withdrawal,3293.9,CRM,Matched,None,NGN,BRC011,User_6,Rejected,Duplicate entry,POS,3/5/2024
TXN011800,2/25/2024,Feb 2024,ACC000490,Withdrawal,5854.34,ERP,Adjusted,Incorrect Amount,CAD,BRC008,User_33,Approved,Needs review,ATM,2/25/2024
TXN011801,1/18/2024,Jan 2024,ACC000069,Transfer,-4052.97,Payroll,Pending,Missing,GBP,BRC005,User_39,Rejected,Needs review,ATM,1/18/2024
TXN011802,3/5/2024,Mar 2024,ACC000097,Transfer,9364.24,CRM,Matched,None,EUR,BRC009,User_19,Rejected,No Comments,POS,3/5/2024
TXN011803,2/18/2024,Feb 2024,ACC000007,Deposit,-4197.9,General Ledger,Matched,None,GBP,BRC015,User_49,Rejected,Needs review,Online,2/18/2024
TXN011804,3/12/2024,Mar 2024,ACC000105,Transfer,-884.39,ERP,Adjusted,Incorrect Amount,Unknown,BRC004,User_44,Rejected,Confirmed,Online,3/12/2024
TXN011805,3/9/2024,Mar 2024,ACC000403,Deposit,-4709.24,CRM,Mismatched,None,EUR,BRC019,User_31,Pending,Duplicate entry,Online,3/9/2024
TXN011806,2/26/2024,Feb 2024,ACC000318,Transfer,-1661.75,Bank,Pending,Incorrect Amount,GBP,Unknown,User_18,Rejected,Duplicate entry,POS,2/26/2024
TXN011807,1/16/2024,Jan 2024,ACC000362,Deposit,-3584.97,CRM,Adjusted,Duplicate,CAD,BRC014,User_50,Rejected,Urgent,Online,1/16/2024
TXN011808,1/16/2024,Jan 2024,ACC000306,Transfer,-138.12,Bank,Pending,None,GBP,BRC010,User_33,Approved,Needs review,Online,1/16/2024
TXN011809,3/3/2024,Mar 2024,ACC000011,Transfer,9284.83,Payroll,Adjusted,Missing,NGN,BRC012,User_16,Approved,No Comments,POS,3/3/2024
TXN011810,2/29/2024,Feb 2024,ACC000108,Invoice,8062.08,General Ledger,Pending,None,USD,BRC011,User_26,Pending,Confirmed,Wire Transfer,2/29/2024
TXN011811,2/17/2024,Feb 2024,ACC000083,Transfer,6375.45,CRM,Pending,None,CAD,BRC009,User_28,Pending,Needs review,Manual Entry,2/17/2024
TXN011812,2/3/2024,Feb 2024,ACC000170,Withdrawal,10641.12,ERP,Mismatched,Missing,USD,BRC018,User_24,Approved,No Comments,Manual Entry,2/3/2024
TXN011813,2/29/2024,Feb 2024,ACC000101,Payment,-4025.54,General Ledger,Adjusted,Incorrect Amount,Unknown,BRC011,User_34,Pending,Needs review,Online,2/29/2024
TXN011814,1/24/2024,Jan 2024,ACC000311,Payment,1422.14,Payroll,Adjusted,Duplicate,CAD,BRC009,User_35,Pending,Incorrect amount,POS,1/24/2024
TXN011815,1/21/2024,Jan 2024,ACC000128,Invoice,6006.34,Payroll,Matched,None,NGN,BRC018,User_20,Pending,Duplicate entry,ATM,1/21/2024
TXN011816,3/8/2024,Mar 2024,ACC000292,Transfer,2592.76,General Ledger,Pending,Incorrect Amount,CAD,BRC006,User_6,Pending,Needs review,Manual Entry,3/8/2024
TXN011817,1/21/2024,Jan 2024,ACC000013,Unknown,8449.04,Bank,Matched,None,EUR,BRC020,User_4,Approved,Needs review,Wire Transfer,1/21/2024
TXN011818,3/7/2024,Mar 2024,ACC000306,Transfer,-1291.05,General Ledger,Matched,None,GBP,BRC015,User_43,Pending,No Comments,Wire Transfer,3/7/2024
TXN011819,2/9/2024,Feb 2024,ACC000027,Transfer,7455.53,Bank,Mismatched,Duplicate,NGN,BRC001,User_39,Rejected,Duplicate entry,Online,
TXN011820,3/20/2024,Mar 2024,ACC000071,Transfer,-1203.41,Unknown,Matched,None,USD,BRC010,User_37,Approved,Confirmed,POS,3/20/2024
TXN011821,3/21/2024,Mar 2024,ACC000419,Payment,7822.29,General Ledger,Adjusted,Duplicate,Unknown,BRC018,User_49,Pending,No Comments,POS,3/21/2024
TXN011822,2/29/2024,Feb 2024,ACC000164,Payment,8951.19,CRM,Mismatched,None,CAD,BRC012,User_19,Pending,Duplicate entry,Wire Transfer,2/29/2024
TXN011823,1/21/2024,Jan 2024,ACC000106,Transfer,-3361.98,Bank,Matched,None,EUR,BRC018,User_15,Rejected,Incorrect amount,POS,1/21/2024
TXN011824,1/26/2024,Jan 2024,ACC000455,Payment,-718.34,ERP,Pending,Missing,EUR,BRC001,User_37,Approved,Needs review,Manual Entry,1/26/2024
TXN011825,2/13/2024,Feb 2024,ACC000084,Transfer,7741.21,General Ledger,Matched,None,CAD,BRC004,User_20,Pending,Urgent,POS,2/13/2024
TXN011826,3/21/2024,Mar 2024,ACC000097,Invoice,12758.34,Payroll,Adjusted,None,USD,BRC020,User_11,Pending,Duplicate entry,Wire Transfer,3/21/2024
TXN011827,2/13/2024,Feb 2024,ACC000253,Payment,10153.26,General Ledger,Pending,None,EUR,BRC020,User_1,Unknown,Duplicate entry,POS,2/13/2024
TXN011828,3/1/2024,Mar 2024,ACC000319,Invoice,-4100.32,ERP,Matched,None,NGN,BRC019,User_43,Rejected,Needs review,Manual Entry,3/1/2024
TXN011829,2/13/2024,Feb 2024,ACC000395,Deposit,7485.28,Payroll,Adjusted,Duplicate,CAD,BRC014,User_2,Approved,Duplicate entry,Online,2/13/2024
TXN011830,3/17/2024,Mar 2024,ACC000114,Transfer,6241.15,ERP,Matched,None,NGN,BRC017,User_50,Rejected,Confirmed,POS,3/17/2024
TXN011831,3/21/2024,Mar 2024,ACC000372,Invoice,11231.27,ERP,Pending,Duplicate,EUR,BRC010,User_27,Pending,Needs review,Manual Entry,3/21/2024
TXN011832,2/10/2024,Feb 2024,ACC000247,Transfer,-4434.98,Payroll,Pending,Duplicate,USD,BRC004,User_25,Pending,Incorrect amount,POS,2/10/2024
TXN011833,2/24/2024,Feb 2024,ACC000498,Transfer,12833.89,Bank,Adjusted,Missing,GBP,BRC008,User_31,Rejected,Duplicate entry,POS,2/24/2024
TXN011834,2/23/2024,Feb 2024,ACC000310,Withdrawal,11256.04,CRM,Mismatched,Missing,EUR,BRC010,User_31,Rejected,Confirmed,Unknown,2/23/2024
TXN011835,3/5/2024,Mar 2024,ACC000115,Payment,3770.82,Bank,Mismatched,Missing,CAD,BRC012,User_37,Approved,No Comments,POS,3/5/2024
TXN011836,1/28/2024,Jan 2024,ACC000263,Invoice,3550.2,General Ledger,Matched,None,GBP,BRC016,User_42,Pending,Duplicate entry,Manual Entry,1/28/2024
TXN011837,3/18/2024,Mar 2024,ACC000328,Transfer,9202.71,General Ledger,Pending,Missing,GBP,BRC008,User_19,Pending,No Comments,Manual Entry,3/18/2024
TXN011838,3/9/2024,Mar 2024,ACC000049,Deposit,11712.37,General Ledger,Pending,Missing,USD,BRC003,User_17,Pending,Duplicate entry,Manual Entry,3/9/2024
TXN011839,1/21/2024,Jan 2024,ACC000176,Payment,1703.51,ERP,Adjusted,Duplicate,Unknown,BRC001,User_12,Rejected,Incorrect amount,Wire Transfer,1/21/2024
TXN011840,1/24/2024,Jan 2024,ACC000131,Invoice,12812.57,Payroll,Mismatched,None,EUR,BRC001,User_25,Approved,Urgent,ATM,1/24/2024
TXN011841,2/17/2024,Feb 2024,ACC000111,Transfer,14318.47,ERP,Pending,Incorrect Amount,USD,BRC002,User_9,Rejected,Incorrect amount,Wire Transfer,2/17/2024
TXN011842,3/4/2024,Mar 2024,ACC000158,Invoice,1202.14,CRM,Adjusted,Missing,CAD,BRC015,User_33,Approved,Urgent,Wire Transfer,3/4/2024
TXN011843,3/16/2024,Mar 2024,ACC000310,Payment,13844.91,ERP,Mismatched,Duplicate,NGN,BRC016,User_46,Unknown,Confirmed,Online,3/16/2024
TXN011844,1/29/2024,Jan 2024,ACC000258,Invoice,-3571.2,ERP,Matched,None,CAD,BRC004,User_26,Pending,Incorrect amount,POS,1/29/2024
TXN011845,1/6/2024,Jan 2024,ACC000390,Withdrawal,9350.18,CRM,Mismatched,Missing,EUR,BRC005,User_37,Approved,Urgent,Wire Transfer,1/6/2024
TXN011846,3/7/2024,Mar 2024,,Withdrawal,-4576.33,Payroll,Adjusted,Missing,USD,BRC007,User_31,Pending,Duplicate entry,ATM,3/7/2024
TXN011847,3/28/2024,Mar 2024,ACC000092,Deposit,-1992.48,CRM,Pending,Missing,EUR,BRC001,User_27,Rejected,Urgent,Online,3/28/2024
TXN011848,1/27/2024,Jan 2024,ACC000155,Withdrawal,4553.91,ERP,Mismatched,Duplicate,CAD,BRC002,User_19,Pending,No Comments,Online,1/27/2024
TXN011849,2/24/2024,Feb 2024,ACC000352,Withdrawal,5086.12,CRM,Matched,None,NGN,BRC013,User_7,Rejected,No Comments,ATM,2/24/2024
TXN011850,3/14/2024,Mar 2024,ACC000232,Payment,13653.12,CRM,Matched,None,CAD,BRC008,User_34,Rejected,No Comments,Unknown,3/14/2024
TXN011851,3/1/2024,Mar 2024,ACC000485,Deposit,5542.28,General Ledger,Adjusted,Missing,EUR,BRC008,User_4,Approved,Needs review,Manual Entry,3/1/2024
TXN011852,1/4/2024,Jan 2024,ACC000465,Payment,6456.98,Payroll,Matched,None,NGN,BRC010,User_15,Rejected,Needs review,Online,1/4/2024
TXN011853,3/4/2024,Mar 2024,ACC000288,Payment,-4445.77,CRM,Pending,Duplicate,GBP,BRC008,User_5,Approved,No Comments,Wire Transfer,3/4/2024
TXN011854,2/27/2024,Feb 2024,ACC000212,Withdrawal,7783.79,CRM,Pending,Duplicate,GBP,BRC019,User_19,Approved,Needs review,Manual Entry,2/27/2024
TXN011855,2/28/2024,Feb 2024,ACC000022,Deposit,5078.29,CRM,Pending,None,GBP,BRC016,User_32,Pending,Confirmed,POS,2/28/2024
TXN011856,2/9/2024,Feb 2024,ACC000378,Invoice,-1028.38,CRM,Adjusted,Missing,CAD,BRC015,User_39,Approved,Duplicate entry,Wire Transfer,2/9/2024
TXN011857,1/22/2024,Jan 2024,ACC000103,Payment,6040.23,ERP,Mismatched,Duplicate,GBP,BRC005,User_41,Pending,Duplicate entry,ATM,
TXN011858,2/18/2024,Feb 2024,ACC000083,Payment,1540.76,ERP,Pending,None,NGN,BRC001,User_4,Rejected,Confirmed,Manual Entry,2/18/2024
TXN011859,4/1/2024,Apr 2024,ACC000359,Payment,1789.5,Bank,Matched,None,EUR,Unknown,User_46,Rejected,Needs review,Wire Transfer,
TXN011860,1/29/2024,Jan 2024,ACC000279,Withdrawal,5940.15,Payroll,Mismatched,Incorrect Amount,EUR,BRC018,User_5,Approved,Confirmed,Wire Transfer,1/29/2024
TXN011861,1/21/2024,Jan 2024,ACC000249,Invoice,2800.73,General Ledger,Mismatched,Missing,GBP,BRC018,User_24,Approved,Needs review,ATM,1/21/2024
TXN011862,2/10/2024,Feb 2024,ACC000480,Deposit,7057.95,CRM,Mismatched,Missing,Unknown,BRC014,User_49,Approved,Confirmed,Manual Entry,2/10/2024
TXN011863,2/20/2024,Feb 2024,ACC000157,Payment,3050.28,General Ledger,Adjusted,None,GBP,BRC012,User_11,Pending,Confirmed,ATM,2/20/2024
TXN011864,3/17/2024,Mar 2024,ACC000067,Invoice,527.78,ERP,Adjusted,Duplicate,NGN,BRC001,User_1,Approved,Needs review,POS,3/17/2024
TXN011865,2/20/2024,Feb 2024,ACC000310,Payment,5449.14,Bank,Adjusted,Incorrect Amount,GBP,BRC011,User_1,Approved,Incorrect amount,Online,2/20/2024
TXN011866,2/23/2024,Feb 2024,ACC000241,Withdrawal,13456.34,Bank,Matched,None,EUR,BRC005,User_21,Rejected,Confirmed,ATM,2/23/2024
TXN011867,1/11/2024,Jan 2024,ACC000173,Payment,9082.22,ERP,Adjusted,Incorrect Amount,CAD,BRC009,User_4,Approved,No Comments,POS,1/11/2024
TXN011868,1/21/2024,Jan 2024,ACC000179,Payment,1983.72,General Ledger,Mismatched,Duplicate,GBP,BRC016,User_41,Pending,Needs review,POS,1/21/2024
TXN011869,2/12/2024,Feb 2024,ACC000284,Deposit,3307.5,Payroll,Mismatched,Incorrect Amount,USD,BRC019,User_38,Rejected,Confirmed,ATM,2/12/2024
TXN011870,2/22/2024,Feb 2024,ACC000259,Deposit,-3675.73,Bank,Adjusted,Duplicate,EUR,BRC008,User_12,Approved,No Comments,ATM,2/22/2024
TXN011871,1/22/2024,Jan 2024,ACC000033,Deposit,4127.34,Payroll,Matched,None,NGN,BRC011,User_41,Rejected,No Comments,Wire Transfer,1/22/2024
TXN011872,2/15/2024,Feb 2024,ACC000377,Payment,2697.66,ERP,Adjusted,Missing,GBP,BRC002,User_50,Pending,Urgent,Online,2/15/2024
TXN011873,2/3/2024,Feb 2024,ACC000008,Payment,6076.75,Payroll,Pending,Incorrect Amount,EUR,BRC018,User_32,Rejected,Incorrect amount,POS,2/3/2024
TXN011874,1/6/2024,Jan 2024,ACC000365,Withdrawal,2680.74,Bank,Adjusted,None,NGN,BRC009,User_36,Pending,Incorrect amount,Manual Entry,1/6/2024
TXN011875,1/26/2024,Jan 2024,ACC000328,Payment,7858.33,ERP,Adjusted,None,USD,BRC016,User_6,Pending,Urgent,Manual Entry,1/26/2024
TXN011876,1/10/2024,Jan 2024,ACC000035,Invoice,3100.29,Payroll,Matched,None,GBP,BRC003,User_21,Approved,No Comments,Online,1/10/2024
TXN011877,1/14/2024,Jan 2024,ACC000389,Payment,-2999.18,ERP,Pending,Missing,USD,BRC013,User_46,Rejected,Needs review,Online,1/14/2024
TXN011878,3/31/2024,Mar 2024,ACC000439,Withdrawal,-2142.55,General Ledger,Matched,None,EUR,BRC015,User_12,Approved,Needs review,Manual Entry,3/31/2024
TXN011879,1/16/2024,Jan 2024,ACC000170,Invoice,14420.44,CRM,Matched,None,USD,BRC014,User_27,Approved,No Comments,POS,
TXN011880,1/16/2024,Jan 2024,ACC000357,Transfer,11922.87,Bank,Mismatched,Duplicate,NGN,BRC006,User_16,Approved,No Comments,Manual Entry,1/16/2024
TXN011881,1/8/2024,Jan 2024,ACC000262,Withdrawal,-3479.43,General Ledger,Adjusted,Duplicate,USD,BRC001,User_22,Approved,Urgent,Manual Entry,1/8/2024
TXN011882,4/1/2024,Apr 2024,ACC000127,Transfer,5898.8,CRM,Mismatched,Duplicate,EUR,BRC012,User_10,Approved,No Comments,Wire Transfer,
TXN011883,1/7/2024,Jan 2024,ACC000267,Transfer,8566.12,General Ledger,Adjusted,Incorrect Amount,EUR,BRC007,User_13,Pending,Confirmed,Wire Transfer,1/7/2024
TXN011884,1/23/2024,Jan 2024,ACC000464,Transfer,4828.08,Bank,Mismatched,Duplicate,CAD,BRC004,User_22,Pending,Confirmed,Manual Entry,1/23/2024
TXN011885,3/20/2024,Mar 2024,ACC000124,Deposit,-1123.33,Unknown,Pending,Incorrect Amount,GBP,BRC014,User_48,Approved,Duplicate entry,Wire Transfer,
TXN011886,2/19/2024,Feb 2024,ACC000284,Invoice,5069.77,General Ledger,Pending,Incorrect Amount,CAD,BRC012,User_38,Approved,Urgent,ATM,2/19/2024
TXN011887,2/24/2024,Feb 2024,,Deposit,6627.67,Bank,Matched,None,EUR,BRC017,User_3,Pending,Needs review,POS,2/24/2024
TXN011888,2/23/2024,Feb 2024,ACC000025,Deposit,10334.11,Payroll,Matched,None,EUR,BRC008,User_22,Approved,Duplicate entry,POS,2/23/2024
TXN011889,3/27/2024,Mar 2024,ACC000041,Invoice,9932.88,General Ledger,Matched,None,CAD,BRC013,User_2,Approved,Urgent,Wire Transfer,3/27/2024
TXN011890,1/27/2024,Jan 2024,ACC000464,Withdrawal,3507.78,Payroll,Adjusted,Incorrect Amount,GBP,BRC006,User_13,Approved,No Comments,Manual Entry,1/27/2024
TXN011891,3/21/2024,Mar 2024,ACC000149,Invoice,-3982.78,ERP,Pending,Missing,NGN,BRC019,User_45,Approved,Confirmed,ATM,3/21/2024
TXN011892,1/7/2024,Jan 2024,ACC000115,Withdrawal,8943.19,Payroll,Mismatched,Missing,CAD,BRC010,User_33,Approved,No Comments,POS,1/7/2024
TXN011893,2/24/2024,Feb 2024,ACC000359,Payment,5898.04,General Ledger,Mismatched,Duplicate,EUR,BRC003,User_5,Pending,Needs review,ATM,2/24/2024
TXN011894,2/4/2024,Feb 2024,ACC000311,Transfer,8446.26,CRM,Mismatched,Incorrect Amount,USD,BRC002,User_24,Pending,Duplicate entry,ATM,2/4/2024
TXN011895,1/9/2024,Jan 2024,ACC000114,Deposit,-3357.8,ERP,Matched,None,NGN,BRC001,User_47,Pending,Incorrect amount,POS,1/9/2024
TXN011896,1/13/2024,Jan 2024,ACC000172,Transfer,-1705.29,ERP,Mismatched,Duplicate,GBP,BRC020,User_37,Pending,Urgent,Manual Entry,1/13/2024
TXN011897,1/1/2024,Jan 2024,ACC000063,Unknown,7750.71,CRM,Mismatched,None,GBP,BRC009,User_21,Rejected,Needs review,Online,1/1/2024
TXN011898,1/25/2024,Jan 2024,ACC000421,Deposit,1309.71,Bank,Matched,None,NGN,BRC016,User_4,Pending,Incorrect amount,Online,1/25/2024
TXN011899,3/25/2024,Mar 2024,ACC000355,Transfer,9957.59,CRM,Matched,None,NGN,BRC013,User_9,Pending,Duplicate entry,Online,3/25/2024
TXN011900,3/8/2024,Mar 2024,ACC000034,Withdrawal,10191.57,General Ledger,Adjusted,Incorrect Amount,USD,BRC002,User_14,Approved,Needs review,Unknown,3/8/2024
TXN011901,2/15/2024,Feb 2024,ACC000441,Withdrawal,-4524.55,ERP,Adjusted,Incorrect Amount,GBP,BRC015,User_23,Pending,Urgent,POS,2/15/2024
TXN011902,1/27/2024,Jan 2024,ACC000133,Deposit,3269.12,General Ledger,Matched,None,Unknown,BRC008,User_42,Approved,No Comments,ATM,1/27/2024
TXN011903,2/6/2024,Feb 2024,ACC000319,Transfer,2394.65,ERP,Mismatched,Missing,GBP,BRC006,User_22,Rejected,Needs review,POS,2/6/2024
TXN011904,3/30/2024,Mar 2024,ACC000174,Invoice,-2202.93,Bank,Matched,None,USD,BRC011,User_38,Approved,No Comments,POS,3/30/2024
TXN011905,3/20/2024,Mar 2024,ACC000284,Invoice,14520.42,ERP,Pending,Missing,CAD,BRC015,User_48,Rejected,Needs review,ATM,3/20/2024
TXN011906,1/25/2024,Jan 2024,ACC000202,Withdrawal,7678.04,CRM,Matched,None,USD,BRC015,User_2,Pending,Needs review,Manual Entry,1/25/2024
TXN011907,1/6/2024,Jan 2024,ACC000113,Invoice,-4556.68,Payroll,Adjusted,Duplicate,GBP,BRC008,User_35,Approved,Incorrect amount,ATM,1/6/2024
TXN011908,2/6/2024,Feb 2024,ACC000296,Withdrawal,-110.2,Payroll,Matched,None,CAD,BRC010,User_17,Unknown,Duplicate entry,POS,2/6/2024
TXN011909,2/7/2024,Feb 2024,ACC000292,Invoice,6697.12,CRM,Pending,Missing,GBP,BRC016,User_42,Unknown,No Comments,Online,2/7/2024
TXN011910,3/28/2024,Mar 2024,ACC000253,Invoice,-813.75,General Ledger,Pending,Incorrect Amount,NGN,BRC016,User_17,Approved,Incorrect amount,Wire Transfer,3/28/2024
TXN011911,2/16/2024,Feb 2024,ACC000456,Transfer,14419.86,General Ledger,Matched,None,CAD,BRC011,User_16,Rejected,No Comments,ATM,2/16/2024
TXN011912,1/18/2024,Jan 2024,ACC000433,Transfer,7294.64,Bank,Mismatched,Missing,EUR,BRC009,User_47,Rejected,No Comments,ATM,1/18/2024
TXN011913,2/29/2024,Feb 2024,ACC000347,Payment,13936.71,ERP,Mismatched,Missing,Unknown,BRC005,User_2,Rejected,No Comments,Online,2/29/2024
TXN011914,2/20/2024,Feb 2024,ACC000075,Deposit,13512.2,Bank,Mismatched,None,EUR,BRC018,User_39,Rejected,Confirmed,Manual Entry,2/20/2024
TXN011915,1/30/2024,Jan 2024,ACC000035,Invoice,5291.03,General Ledger,Pending,Duplicate,EUR,BRC010,User_9,Pending,Needs review,Wire Transfer,1/30/2024
TXN011916,1/17/2024,Jan 2024,ACC000051,Withdrawal,2191.02,ERP,Mismatched,None,EUR,BRC011,User_45,Rejected,Needs review,Online,1/17/2024
TXN011917,2/4/2024,Feb 2024,ACC000169,Deposit,-1065.27,ERP,Pending,Incorrect Amount,NGN,BRC006,User_45,Approved,Duplicate entry,POS,2/4/2024
TXN011918,2/26/2024,Feb 2024,ACC000037,Payment,-2934.48,CRM,Matched,None,GBP,BRC004,User_5,Approved,Incorrect amount,Manual Entry,2/26/2024
TXN011919,3/14/2024,Mar 2024,ACC000223,Withdrawal,5609.08,Bank,Adjusted,Missing,GBP,BRC012,User_27,Rejected,No Comments,ATM,3/14/2024
TXN011920,1/22/2024,Jan 2024,ACC000344,Invoice,775.24,ERP,Pending,Missing,GBP,BRC007,User_14,Pending,Incorrect amount,Online,1/22/2024
TXN011921,2/28/2024,Feb 2024,ACC000179,Payment,-4757.76,Payroll,Adjusted,Duplicate,EUR,BRC020,User_33,Rejected,Needs review,Wire Transfer,2/28/2024
TXN011922,1/4/2024,Jan 2024,ACC000069,Unknown,7910.57,CRM,Matched,None,CAD,BRC001,User_31,Rejected,Duplicate entry,ATM,1/4/2024
TXN011923,3/18/2024,Mar 2024,ACC000175,Invoice,-2211.47,CRM,Mismatched,None,CAD,BRC003,User_3,Approved,Duplicate entry,Wire Transfer,3/18/2024
TXN011924,3/30/2024,Mar 2024,ACC000354,Transfer,8256.06,Payroll,Pending,Incorrect Amount,NGN,BRC003,User_39,Approved,Duplicate entry,ATM,3/30/2024
TXN011925,1/23/2024,Jan 2024,ACC000099,Deposit,4754.46,General Ledger,Matched,None,EUR,BRC016,User_42,Approved,Duplicate entry,Online,1/23/2024
TXN011926,1/8/2024,Jan 2024,ACC000011,Withdrawal,3455.03,General Ledger,Mismatched,None,NGN,BRC012,User_9,Pending,Duplicate entry,Manual Entry,1/8/2024
TXN011927,2/11/2024,Feb 2024,ACC000382,Transfer,-2337.85,CRM,Matched,None,CAD,BRC018,User_21,Pending,Urgent,Online,2/11/2024
TXN011928,1/19/2024,Jan 2024,ACC000194,Invoice,12870.72,ERP,Mismatched,Missing,USD,BRC020,User_22,Approved,Needs review,ATM,1/19/2024
TXN011929,1/31/2024,Jan 2024,ACC000251,Payment,10080.09,ERP,Mismatched,None,EUR,BRC017,User_25,Approved,Needs review,ATM,1/31/2024
